id,name,status,dup_predict,dup_train,Prediction,AD,Confidence
DB07756,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL",experimental,,,Inactive,,0.6
DB07757,"(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one",experimental,,,Inactive,Inactive,0.76
DB07758,"5-(2,5-DICHLOROPHENYL)-2-FUROIC ACID",experimental,,,Inactive,Inactive,0.71
DB07759,5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID,experimental,,,Inactive,Inactive,0.74
DB07760,"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",experimental,,,Inactive,,0.6
DB07761,"(2R)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",experimental,,,Inactive,,0.67
DB07762,4-(N-ACETYLAMINO)-3-[N-(2-ETHYLBUTANOYLAMINO)]BENZOIC ACID,experimental,,,Inactive,Inactive,0.75
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",experimental,,,Inactive,Inactive,0.75
DB07764,Fluorescin,experimental,,,Inactive,Inactive,0.71
DB07765,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",experimental,,,Active,,0.6
DB07766,"(2Z,3E)-2,3'-biindole-2',3(1H,1'H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}",experimental,,,Inactive,,0.61
DB07767,Ferulic acid,experimental,,,Inactive,Inactive,0.85
DB07768,Epitestosterone,experimental,,,Inactive,,0.65
DB07769,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,experimental,,,Inactive,,0.64
DB07770,5-(4-FLUOROPHENYL)-3-{[(4-METHYLPHENYL)SULFONYL]AMINO}THIOPHENE-2-CARBOXYLIC ACID,experimental,,,Inactive,Inactive,0.73
DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",experimental,,,Inactive,Inactive,0.73
DB07772,"(1R)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",experimental,,,Inactive,Inactive,0.85
DB07773,5-FLUOROINDOLE PROPANOL PHOSPHATE,experimental,,,Inactive,,0.6
DB07775,"3',5'-DIBROMO-2',4,4',6'-TETRAHYDROXY AURONE",experimental,,,Inactive,Inactive,0.72
DB07776,Flavone,"approved,experimental",,,Inactive,Inactive,0.76
DB07778,(S)-famoxadone,experimental,,,Inactive,Inactive,0.79
DB07779,N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE,experimental,,,Inactive,Inactive,0.78
DB07780,Farnesyl diphosphate,experimental,,,Inactive,Inactive,0.73
DB07781,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA,experimental,,,Inactive,Inactive,0.82
DB07782,4-AMINO-2-TRIFLUOROMETHYL-5-HYDROXYMETHYLPYRIMIDINE PYROPHOSPHATE,experimental,,,Inactive,,0.59
DB07783,1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE,experimental,,,Inactive,,0.68
DB07784,"[4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID",experimental,,,Inactive,,0.68
DB07785,"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE",experimental,,,Inactive,,0.62
DB07786,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",experimental,,,Inactive,,0.64
DB07787,"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE",experimental,,,Inactive,Inactive,0.82
DB07788,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",experimental,,,Inactive,,0.66
DB07789,"1-[5-Methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1H-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea",experimental,,,Inactive,,0.56
DB07790,N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE,experimental,,,Inactive,Inactive,0.77
DB07791,4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE,experimental,,,Inactive,Inactive,0.78
DB07792,"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",experimental,,,Inactive,,0.68
DB07793,"(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",experimental,,,Inactive,Inactive,0.76
DB07794,"5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE",experimental,,,Inactive,Inactive,0.74
DB07795,Fisetin,experimental,,,Inactive,Inactive,0.72
DB07796,"(3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE",experimental,,,Inactive,Inactive,0.74
DB07797,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-CHLORO-PYRIDYL]-THIOUREA,experimental,,,Inactive,Inactive,0.86
DB07798,"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",experimental,,,Inactive,Inactive,0.8
DB07800,N-(2-(((5-CHLORO-2-PYRIDINYL)AMINO)SULFONYL)PHENYL)-4-(2-OXO-1(2H)-PYRIDINYL)BENZAMIDE,experimental,,,Inactive,Inactive,0.79
DB07801,N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide,experimental,,,Inactive,,0.69
DB07802,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE",experimental,,,Inactive,Inactive,0.84
DB07803,2-phenyl-1H-imidazole-4-carboxylic acid,experimental,,,Inactive,Inactive,0.71
DB07804,"5-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1H-1,2,4-TRIAZOLE-3-SULFONAMIDE",experimental,,,Inactive,Inactive,0.78
DB07805,"3-CHLORO-2,2-DIMETHYL-N-[4-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE",experimental,,,Inactive,Inactive,0.89
DB07806,"(2R,4S)-2-[(R)-BENZYLCARBAMOYL-PHENYLACETYL-METHYL]-5,5-DIMETHYL-THIAZOLIDINE-4-CARBOXYLIC ACID",experimental,,,Inactive,Inactive,0.7
DB07807,"(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL",experimental,,,Inactive,Inactive,0.73
DB07808,"(1S,2R)-2-[(2,5-difluorophenyl)carbamoyl]cyclopropanecarboxylic acid",experimental,,,Inactive,,0.69
DB07809,4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE,experimental,,,Inactive,Inactive,0.72
DB07810,Phloretin,experimental,,,Inactive,Inactive,0.83
DB07811,"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide",experimental,,,Inactive,Inactive,0.73
DB07812,"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide",experimental,,,Inactive,Inactive,0.83
DB07813,GLYCYLALANYL-N-2-NAPHTHYL-L-PROLINEAMIDE,experimental,,,Active,,0.53
DB07814,Gibberellic acid,experimental,,,Inactive,Inactive,0.75
DB07815,Gibberellin A4,experimental,,,Inactive,Inactive,0.7
DB07816,N-(P-CYANOPHENYL)-N'-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID,experimental,,,Inactive,,0.65
DB07817,"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea",experimental,,,Inactive,,0.66
DB07818,"(2E)-3-(2,4-DICHLOROPHENYL)-N-HYDROXYACRYLAMIDE",experimental,,,Inactive,Inactive,0.74
DB07819,(2E)-3-(4-CHLOROPHENYL)-N-HYDROXYACRYLAMIDE,experimental,,,Inactive,Inactive,0.88
DB07820,"6-(3',5'-DIMETHYLBENZYL)-1-ETHOXYMETHYL-5-ISOPROPYLURACIL",experimental,,,Inactive,,0.69
DB07821,"(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate",experimental,,,Inactive,Inactive,0.81
DB07823,"(2S)-2-[(3aR,4R,7S,7aS)-1,3-dioxooctahydro-2H-4,7-methanoisoindol-2-yl]propanoic acid",experimental,,,Inactive,Inactive,0.76
DB07824,"4-ethyl-5-methyl-2-(1H-tetrazol-5-yl)-1,2-dihydro-3H-pyrazol-3-one",experimental,,,Inactive,Inactive,0.78
DB07825,(3S)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,experimental,,,Inactive,Inactive,0.9
DB07826,2-[4-chloro-2-(phenylcarbonyl)phenoxy]-N-phenylacetamide,experimental,,,Inactive,Inactive,0.83
DB07827,"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID",experimental,,,Inactive,Inactive,0.72
DB07829,4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE,experimental,,,Inactive,,0.6
DB07830,"(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE",experimental,,,Inactive,Inactive,0.78
DB07831,"2-{[(6-OXO-1,6-DIHYDROPYRIDIN-3-YL)METHYL]AMINO}-N-[4-PROPYL-3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE",experimental,,,Inactive,Inactive,0.75
DB07832,"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde",experimental,,,Inactive,,0.68
DB07833,"N-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide",experimental,,,Inactive,,0.6
DB07834,"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",experimental,,,Inactive,,0.61
DB07835,"N~3~-cyclopropyl-N~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide",experimental,,,Inactive,Inactive,0.7
DB07836,1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL,experimental,,,Inactive,,0.54
DB07837,"[4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid",experimental,,,Inactive,,0.55
DB07838,(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE,experimental,,,Inactive,Inactive,0.71
DB07839,"N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE",experimental,,,Inactive,,0.67
DB07840,"(E)-[4-(3,5-Difluorophenyl)-3H-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol",experimental,,,Inactive,Inactive,0.8
DB07841,Geranylgeranyl diphosphate,experimental,,,Inactive,Inactive,0.73
DB07842,(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,experimental,,,Inactive,Inactive,0.77
DB07843,5-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,experimental,,,Inactive,Inactive,0.78
DB07844,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,experimental,,,Inactive,Inactive,0.79
DB07845,"2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide",experimental,,,Inactive,,0.69
DB07846,"(3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate",experimental,,,Inactive,,0.67
DB07847,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE,experimental,,,Inactive,Inactive,0.77
DB07848,5-Chloro-N-{(3S)-1-[(2S)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1H-indole-2-sulfonamide,experimental,,,Inactive,Inactive,0.76
DB07849,S-NONYL-CYSTEINE,experimental,,,Inactive,,0.69
DB07850,"(1R,2S)-2-(5-thioxo-4,5-dihydro-1H-1,2,4-triazol-3-yl)cyclohexanecarboxylic acid",experimental,,,Inactive,Inactive,0.79
DB07851,"(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE",experimental,,,Inactive,Inactive,0.85
DB07852,"1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID",experimental,,,Inactive,Inactive,0.82
DB07853,"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",experimental,,,Inactive,,0.66
DB07854,N-METHYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE,experimental,,,Inactive,Inactive,0.72
DB07855,(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE,experimental,,,Inactive,,0.68
DB07856,6-{4-[4-(4-CHLOROPHENYL)PIPERIDIN-4-YL]PHENYL}-9H-PURINE,experimental,,,Inactive,Inactive,0.72
DB07857,(2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine,experimental,,,Inactive,Inactive,0.81
DB07858,(2S)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine,experimental,,,Inactive,Inactive,0.81
DB07859,4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE,experimental,,,Inactive,Inactive,0.78
DB07860,(2R)-2-(4-CHLOROPHENYL)-2-PHENYLETHANAMINE,experimental,,,Inactive,Inactive,0.88
DB07861,(2R)-N-hydroxy-3-naphthalen-2-yl-2-[(naphthalen-2-ylsulfonyl)amino]propanamide,experimental,,,Active,,0.54
DB07862,"7-(1-ETHYL-PROPYL)-7H-PYRROLO-[3,2-F]QUINAZOLINE-1,3-DIAMINE",experimental,,,Inactive,,0.56
DB07863,2-chloro-5-nitro-N-phenylbenzamide,experimental,,,Inactive,Inactive,0.84
DB07864,4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE,experimental,,,Inactive,,0.64
DB07865,3-(1H-tetrazol-5-ylamino)cyclohex-2-en-1-one,experimental,,,Inactive,Inactive,0.82
DB07866,"(5S)-2-(Cyclooctylamino)-5-methyl-5-propyl-1,3-thiazol-4(5H)-one",experimental,,,Inactive,Inactive,0.71
DB07867,6-CHLORO-4-(CYCLOHEXYLOXY)-3-PROPYLQUINOLIN-2(1H)-ONE,experimental,,,Inactive,Inactive,0.7
DB07868,6-CHLORO-4-(CYCLOHEXYLSULFANYL)-3-PROPYLQUINOLIN-2(1H)-ONE,experimental,,,Inactive,,0.63
DB07869,6-Chloro-4-[(R)-cyclohexylsulfinyl]-3-propyl-2(1H)-quinolinone,experimental,,,Inactive,Inactive,0.83
DB07870,Haloxyfop-P,experimental,,,Inactive,Inactive,0.73
DB07871,6-CHLORO-4-(CYCLOHEXYLOXY)-3-ISOPROPYLQUINOLIN-2(1H)-ONE,experimental,,,Inactive,,0.69
DB07872,5-chloro-N-[(3R)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide,experimental,,,Inactive,Inactive,0.72
DB07873,Lauryl alcohol diphosphonic acid,experimental,,,Inactive,Inactive,0.73
DB07874,"(6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one",experimental,,,Inactive,Inactive,0.8
DB07875,"5-Chloro-thiophene-2-carboxylic acid ((3S,4S)-1-{[2-fluoro-4-(2-oxo-2H-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide",experimental,,,Inactive,Inactive,0.76
DB07876,(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE,experimental,,,Inactive,,0.52
DB07877,"8-(6-BROMO-BENZO[1,3]DIOXOL-5-YLSULFANYL)-9-(3-ISOPROPYLAMINO-PROPYL)-ADENINE",experimental,,,Inactive,Inactive,0.77
DB07878,"N-[(1S)-1-{1-[(1R,3E)-1-ACETYLPENT-3-EN-1-YL]-1H-1,2,3-TRIAZOL-4-YL}-1,2-DIMETHYLPROPYL]BENZAMIDE",experimental,,,Inactive,Inactive,0.7
DB07879,"N-hydroxy-5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8H)-yl)carbonyl]thiophene-2-carboxamide",experimental,,,Inactive,,0.66
DB07880,2-((4'-HYDROXYPHENYL)-AZO)BENZOIC ACID,experimental,,,Inactive,,0.63
DB07881,N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE,experimental,,,Inactive,,0.52
DB07882,"4-{4-[2-(1A,7A-DIMETHYL-4-OXY-OCTAHYDRO-1-OXA-4-AZA-CYCLOPROPA[A]NAPHTHALEN-4-YL) -ACETYLAMINO]-PHENYLCARBAMOYL}-BUTYRIC ACID",experimental,,,Inactive,Inactive,0.74
DB07883,(2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE,experimental,,,Inactive,Inactive,0.8
DB07884,Opaviraline,experimental,,,Inactive,Inactive,0.79
DB07885,Talviraline,investigational,,,Inactive,Inactive,0.83
DB07887,"(R)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)benzyl)guanidine",experimental,,,Inactive,,0.63
DB07888,"3-(4-HYDROXYPHENYL)-4,5-DIHYDRO-5-ISOXAZOLE-ACETIC ACID METHYL ESTER",experimental,,,Inactive,Inactive,0.93
DB07889,"(2S)-1-(Dimethylamino)-3-(4-{[4-(2-methylimidazo[1,2-a]pyridin-3-yl)-2-pyrimidinyl]amino}phenoxy)-2-propanol",experimental,,,Inactive,,0.68
DB07890,4-(2-HYDROXYPHENYLTHIO)-1-BUTENYLPHOSPHONIC ACID,experimental,,,Inactive,Inactive,0.82
DB07891,Estradiol hemisuccinate,experimental,,,Inactive,,0.69
DB07892,1-(2-HYDROXYETHYLOXYMETHYL)-6-PHENYL THIOTHYMINE,experimental,,,Inactive,Inactive,0.86
DB07893,PHENYL[1-(N-SUCCINYLAMINO)PENTYL]PHOSPHONATE,experimental,,,Inactive,,0.66
DB07894,4-(2-HYDROXY-4-FLUOROPHENYLTHIO)-BUTYLPHOSPHONIC ACID,experimental,,,Inactive,Inactive,0.72
DB07895,ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID,experimental,,,Inactive,,0.58
DB07896,(2S)-hydroxy(4-hydroxyphenyl)ethanoic acid,experimental,,,Inactive,Inactive,0.85
DB07897,1-(HYDROXYMETHYLENEAMINO)-8-HYDROXY-OCTANE,experimental,,,Inactive,Inactive,0.76
DB07898,"(2R)-3-[(tetrahydroxyphosphoranyl)oxy]-1,2-propanediyl dibutanoate",experimental,,,Inactive,Inactive,0.79
DB07899,(2S) N-acetyl-L-alanyl-ﾎｱL-phenylalanyl-chloroethylketone,experimental,,,Inactive,,0.55
DB07900,3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE,experimental,,,Inactive,Inactive,0.71
DB07901,5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE,experimental,,,Inactive,Inactive,0.73
DB07902,"TERT-BUTYL {2-[(1,3-THIAZOL-2-YLAMINO)CARBONYL]PYRIDIN-3-YL}CARBAMATE",experimental,,,Inactive,Inactive,0.74
DB07903,"3-[(2,2-DIMETHYLPROPANOYL)AMINO]-N-1,3-THIAZOL-2-YLPYRIDINE-2-CARBOXAMIDE",experimental,,,Inactive,Inactive,0.85
DB07905,"(1aR,8S,13S,14S,15aR)-5,13,14-trihydroxy-3-methoxy-8-methyl-8,9,13,14,15,15a-hexahydro-6H-oxireno[k][2]benzoxacyclotetradecine-6,12(1aH)-dione",experimental,,,Inactive,,0.64
DB07906,"[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL",experimental,,,Inactive,Inactive,0.81
DB07907,(2S)-2-HYDROXYOCTANOIC ACID,experimental,,,Inactive,Inactive,0.85
DB07908,7-HYDROXY-4-METHYL-3-(2-HYDROXY-ETHYL)COUMARIN,experimental,,,Inactive,Inactive,0.72
DB07909,"(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL",experimental,,,Inactive,,0.67
DB07910,"(2S)-2-amino-3-phenylpropane-1,1-diol",experimental,,,Inactive,Inactive,0.79
DB07911,"(3E)-2,6-DIOXO-6-PHENYLHEX-3-ENOATE",experimental,,,Inactive,,0.69
DB07912,2-OXOHEPTYLPHOSPHONIC ACID,experimental,,,Inactive,Inactive,0.8
DB07913,HOMOPHENYLALANINYLMETHANE,experimental,,,Inactive,Inactive,0.85
DB07914,"2-hydroxy-6-oxo-6-phenyl-2,4-hexadienoic acid",experimental,DB07911,,Inactive,,0.69
DB07915,"(2E,4E)-2-Hydroxy-6-oxo-6-phenyl-2,4-hexadienoic acid",experimental,DB07911,,Inactive,,0.69
DB07916,3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID,experimental,,,Inactive,,0.61
DB07917,4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE,experimental,,,Inactive,Inactive,0.7
DB07918,2-heptyl-4-hydroxyquinoline N-oxide,experimental,,,Inactive,Inactive,0.74
DB07919,Harmine,experimental,,,Inactive,Inactive,0.84
DB07920,N-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide,experimental,,,Inactive,Inactive,0.89
DB07921,2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide,experimental,,,Inactive,Inactive,0.73
DB07922,N-oxo-2-(phenylsulfonylamino)ethanamide,experimental,,,Inactive,Inactive,0.9
DB07923,octyl alpha-L-altropyranoside,experimental,,,Inactive,Inactive,0.73
DB07924,octyl beta-D-galactopyranoside,experimental,,,Inactive,Inactive,0.73
DB07925,4-(2-HYDROXYPHENYLSULFINYL)-BUTYLPHOSPHONIC ACID,experimental,,,Inactive,Inactive,0.82
DB07926,N-[3-(N'-HYDROXYCARBOXAMIDO)-2-(2-METHYLPROPYL)-PROPANOYL]-O-TYROSINE-N-METHYLAMIDE,experimental,,,Inactive,,0.64
DB07927,3-[(4-Carboxy-2-hydroxyphenyl)sulfamoyl]-2-thiophenecarboxylic acid,experimental,,,Inactive,Inactive,0.72
DB07928,N-(2-OXOTETRAHYDROFURAN-3-YL)OCTANAMIDE,experimental,,,Inactive,Inactive,0.74
DB07929,"N-(TERT-BUTYL)-3,5-DIMETHYL-N'-[(5-METHYL-2,3-DIHYDRO-1,4-BENZODIOXIN-6-YL)CARBONYL]BENZOHYDRAZIDE",experimental,,,Inactive,,0.61
DB07930,(3R)-3-HYDROXYDODECANOIC ACID,experimental,,,Inactive,Inactive,0.74
DB07931,Hexestrol,withdrawn,,,Inactive,Inactive,0.91
DB07932,"dimethyl (1R,4S)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate",experimental,,,Inactive,,0.69
DB07933,Erteberel,"experimental,investigational",,,Inactive,Inactive,0.72
DB07934,[[CYCLOHEXANESULFONYL-GLYCYL]-3[PYRIDIN-4-YL-AMINOMETHYL]ALANYL]PIPERIDINE,experimental,,,Inactive,Inactive,0.75
DB07935,"5-[(5-fluoro-3-methyl-1H-indazol-4-yl)oxy]benzene-1,3-dicarbonitrile",experimental,,,Inactive,Inactive,0.81
DB07936,N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine,experimental,,,Inactive,,0.64
DB07937,"2-butoxy-9-(2,6-difluorobenzyl)-N-(2-morpholin-4-ylethyl)-9H-purin-6-amine",experimental,,,Inactive,,0.66
DB07938,(S)-iclaprim,experimental,,,Active,,0.52
DB07939,N-(3-MERCAPTOPROPANOYL)-D-ALANINE,experimental,,,Inactive,Inactive,0.8
DB07940,"9-(3-IODOBENZYLAMINO)-1,2,3,4-TETRAHYDROACRIDINE",experimental,,,Inactive,Inactive,0.77
DB07941,PH-797804,investigational,,,Inactive,,0.64
